Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,20,0,0,30,1038.791667,0.006666667,0.026666667,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,FALSE
5,85.25,0,0,3,36.25,0,0.00952381,0,0,Nov,2,4,4,2,Returning_Visitor,FALSE,FALSE
0,0,10,518.25,60,2068.248473,0.002857143,0.034058957,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
10,141.0357143,2,213,50,829.5190476,0.001149425,0.025172414,0,0,Dec,2,2,4,10,Returning_Visitor,FALSE,FALSE
1,46.5,0,0,40,2338.95,0.017073171,0.030325203,9.472914356,0,Nov,1,1,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,12,282.75,0.016666667,0.052777778,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,316,0.025,0.0375,0,0,Nov,1,8,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,89,2924.432937,0.006741573,0.024478493,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
6,888.8333333,0,0,39,1570.791667,0.00952381,0.011156463,16.32930757,0,Dec,1,1,3,2,Returning_Visitor,TRUE,FALSE
2,698.5,0,0,41,1053.841565,0.002990033,0.014327278,0,0,Nov,2,5,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,6,1,Returning_Visitor,TRUE,FALSE
1,7,0,0,21,803,0.031578947,0.052631579,7.014753437,0,Nov,3,2,3,3,Returning_Visitor,FALSE,TRUE
12,257.75,0,0,3,97.5,0,0.038461538,0,0,Dec,3,2,4,8,Returning_Visitor,FALSE,TRUE
0,0,0,0,69,2077.806007,0.004830918,0.018561873,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,833.75,0.0125,0.0375,0,0,Dec,2,5,1,3,Returning_Visitor,FALSE,FALSE
5,116,0,0,31,1350.258333,0.012903226,0.023870968,0,0,Dec,3,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,111,1624.75,0.013636364,0.025515152,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,0,22,812.3,0.030848861,0.057391304,0,0,Nov,1,1,4,10,Returning_Visitor,TRUE,FALSE
4,91,0,0,2,22,0.033333333,0.022222222,0,0,Dec,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,49,3414.875,0.012244898,0.027210884,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,FALSE
6,133.4666667,0,0,44,2664.445833,0.002040816,0.010884354,97.86083623,0,Nov,2,2,1,3,Returning_Visitor,TRUE,TRUE
5,134.3333333,0,0,56,959.8117424,0,0.011420635,11.61864445,0,Nov,2,2,1,1,Returning_Visitor,TRUE,FALSE
5,181.8666667,0,0,192,4845.989214,0.005412371,0.022099252,18.67564853,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,1445.840909,0.003827751,0.032192982,0,0,Nov,3,2,6,8,Returning_Visitor,TRUE,FALSE
1,88,3,540.3333333,57,1656.410714,0,0.002259887,0,0,Nov,2,4,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,719.5833333,0.022222222,0.055555556,0,0,Nov,2,4,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,655.5428571,0.006666667,0.019666667,0,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,1041.75,0.018181818,0.027272727,0,0,Dec,2,2,5,2,Returning_Visitor,FALSE,FALSE
1,0,2,211.25,144,4627.489571,0.001360544,0.020664031,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,705.8333333,0.028571429,0.085714286,0,0,Dec,5,11,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,212.5,0,0.033333333,0,0,Nov,3,2,1,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,21,1128.583333,0,0.013043478,3.685400817,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,465.75,0,0.021333333,0,0,Nov,3,2,1,8,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,21.25,0,0.066666667,0,0,Nov,3,2,1,2,New_Visitor,TRUE,FALSE
